,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86
P62,0.22060412641954383,0.3225120218522219,0.023109309220794565,0.3941408593003749,0.569991560005368,0.27213931025625954,0.29295864350208894,0.2738990255351533,0.5129043733459671,0.43910881049983735,0.3469482537433172,0.3109603450666843,0.3061743938678563,0.03819048937872306,0.33220349890917594,0.26071731019941996,0.2723905817443206,0.35953102571601525,0.42411517087443973,0.2279369948067307,0.1537751031007864,0.37116149073321236,0.09073521802598604,0.25280126025651356,0.44646879314878957,0.41154088323971705,0.18188665138840052,0.44207054157103026,0.6340447170068205,0.2957882405404871,0.3770156204542897,0.5369283052530173,0.5451955404253703,0.08788020845335347,0.5093679957120797,0.32836646002334197,0.13495177031532313,0.4044633844486405,0.44125012857127044,0.32755591259510297,0.24512836285735887,0.3476372272615002,0.3155429324199737,0.4500253071745037,0.2375103037322478,0.4125489779503684,0.31077311020040904,0.374330866576125,0.3244467816186252,0.45479310960278185,0.42604710763737186,0.38383187731063884,0.42299439497308033,0.2635815755714379,0.5308044550126043,-0.02173503757695059,0.5625241388341625,0.3661550370135143,0.2312190380497907,0.4517419840543809,0.34909920146999296,1.0,0.45367844085019277,0.4054850358982077,0.24272525212205645,0.2971419328107858,0.20652454440394907,0.39963792834742956,0.23597165859837085,0.36658344072940435,0.1373305240009761,0.29227223006547687,0.38079686563058646,0.1734483201111296,0.20902035905174893,0.5253922898336936,0.2595299074838704,0.1709548623482044,0.28574272408590967,0.3500102822274535,0.14857003017317041,0.0968179236246639,0.13527689338748622,0.22942030669256336,0.059271961174729756,0.030421489271956165
P63,0.22358055004793062,0.31566139042748664,0.3961627724250471,0.36717632272942713,0.3825998796756342,0.5164451908464952,0.4456780264362434,0.326424941782759,0.2755202758986547,0.30238554115841637,0.0893649209299803,0.4537328406796674,0.4438555611860177,0.2982775068525663,0.09390888293100721,0.3624349278977993,0.49000343851038664,0.32412821273220205,0.4079570139645033,0.2976986407033597,0.1639319109315152,0.3971238606365021,0.2397248212962015,0.4624399996273584,0.23084765033416896,0.3074028480549398,0.27736666080195743,0.5682135201516733,0.4428547475155488,0.27440969223941314,0.2762515593016831,0.5530714308259885,0.5187245079018377,0.16417669620708955,0.31868971163573534,0.3853249078508587,0.36712280904615946,0.506809918692989,0.3862932653789127,0.25769433029860545,0.302248661645837,0.09024794996647215,0.3890190485854319,0.4002921450907387,0.36267422493374823,0.42640219159441084,0.26596372795520223,0.4508034968610416,0.4385342440034849,0.3380896782699601,0.3618041712571031,0.4395966098928464,0.3102076776452601,0.44385601174851463,0.37093370465421294,0.1667147110856327,0.2397686402374793,0.360135443923036,0.43360106954802446,0.5299550490872594,0.3568945560175498,0.45367844085019277,1.0,0.3959903812633215,0.13362358359628312,0.5351500627058692,0.3130218287953452,0.5708579233698616,0.41578808277770346,0.33185613489067806,0.08537499091366786,0.2384902418927369,0.3058987581269866,0.22442719466130245,0.2624492893302427,0.5006292613571244,0.1621774722846164,0.031117036729374447,0.4871166829202176,0.49438304929251425,0.08025012697494031,0.01509930650143842,0.35557395760495836,-0.02243291549134947,0.1492486544508281,0.31841042209467435
P64,0.37829224032276787,0.29305736473427935,0.32667000957246506,0.6522665840439185,0.5474477240785044,0.314276132907669,0.4888518644562946,0.36801538259824024,0.26898258231867894,0.5790275638453305,0.40663451838786085,0.4114541571870729,0.38199939354040807,0.17576653378440457,0.2963967328958929,0.5257399496948895,0.45562978524225656,0.28388407574422075,0.5297543978231242,0.5109301658494796,0.1483490959192253,0.3094674826789451,0.086120621255903,0.4012657380637314,0.43452599531662095,0.5087272362966602,0.40509131871596077,0.5186593021783801,0.4268273553951709,0.3371475379551101,0.49914749536714387,0.4370726600692727,0.49502359649530486,0.18997538494072097,0.48307074220657364,0.0763752932588995,0.31423771159542363,0.5366847195337905,0.28059246440999264,0.22082029325962874,0.4805775015341248,0.11846169048648612,0.5307861226576917,0.46449004685592554,0.25573271577171125,0.4993882181976357,0.2583039233256317,0.48679780239890635,0.3057077958070153,0.40294502729171067,0.43484756392507046,0.471273149238068,0.31199520741979003,0.35470110535831895,0.4433738268255008,0.2749792288083567,0.5563828649121787,0.4392694303454487,0.43405636628031036,0.4382542454081549,0.2928578870174309,0.4054850358982077,0.3959903812633215,1.0,0.17973740882489325,0.2964135306389004,0.4194403136481412,0.4009455522948894,0.36943593157106175,0.3498991904686642,0.2513646975599309,0.383575051886578,0.5306044350404356,0.10140352388949504,0.288009193689929,0.4355178241711387,0.3535428250361969,0.32292089745987224,0.39098535742612045,0.29541817158288997,0.011448574263993334,0.06812062810507104,0.4158035870326186,0.10646509516460374,0.17319418375449971,0.21923061886046108
P65,0.2663601403165945,-0.021817692021052403,-0.057717363699524946,0.04853768712611624,0.19612042620828515,0.15020455739732902,0.018978277244473468,0.02998632550475627,0.16315285559189757,0.06114564151410882,0.2909323660292743,0.13038864305648584,-0.05258954746471761,-0.14892139152069647,0.24401721852227098,0.29705042616260213,0.17842184214828483,0.27993908433628545,0.14625812420754236,-0.08378759667880945,0.0169841924847839,0.19693516822450466,-0.08309021759793374,0.04714578203755695,0.10187092880553916,0.19906137794983197,0.042082305199184884,0.0017841297424314687,0.26654138917614945,0.332452888121271,0.2991967941258404,0.2214964663529808,0.11392569605689987,-0.09182182288688927,0.006742772915680702,0.2452931004035069,0.2075296808096793,0.07767255586287,0.14131178142307976,0.3348661407470254,0.168911514147356,0.10209355269701366,-0.04856748193125013,0.04809583874618049,0.21522691427186,0.11755167412376483,-0.03521313244198305,0.24949074452903997,0.12116682453248587,0.06378765746988599,-0.09943826740140317,0.07676918270060684,0.1390360837591603,0.05588308010764256,0.24209108032269186,-0.13115758140145006,0.40014174686438025,0.0656170268268426,-0.08726809438642236,0.025850396218800458,0.0006269965862092476,0.24272525212205645,0.13362358359628312,0.17973740882489325,1.0,-0.014122553520387264,0.019643308404906485,0.04247823878101758,0.09728844989643706,0.04495439203820046,-0.1754090445455659,0.19408489394432063,-0.07707029298689556,0.0205979335534085,0.06424687070165896,0.20334235193157,0.18874404456762733,0.022136525460807892,0.09836722210628199,0.14695808419291956,0.06680953966032435,-0.07169950098100371,0.1587575934747949,0.19177832087020277,0.05081000812034092,0.14684155272010124
P66,0.016917930578401456,0.16282390699224672,0.19220418581058452,0.19741225591850156,0.3208393991459105,0.4166627210330758,0.45026965453646234,0.04949277868399997,0.09389396668394298,0.2587482761457133,0.023613653606383164,0.3415139918287701,0.4850417548521937,0.38534218910745177,-0.015155244839028114,0.20044177531819335,0.1787553972204718,0.262112264562111,0.15910259277050065,0.26615071793105227,0.1975450228976558,0.24604045782222952,0.046781287753802143,0.34137891540649284,0.16381698010085802,0.1729392434900809,0.2060281053310038,0.4813264168430104,0.12558632732655964,0.3233913680686762,0.41299451574316925,0.32154189108233583,0.3411620041702546,0.33659105004840284,0.39806722932239236,0.08350424993034318,0.22208120196611328,0.35481760648531974,0.43624722852999015,0.33896081578527587,0.055537064955678006,0.24445706639630863,0.26303936591145904,0.2651619210277833,0.0516282171726306,0.17741645212284438,-0.038814485032868454,0.38520605351188986,0.46052261905323627,0.28249231507183686,0.2976435745692257,0.21902774419314125,0.2687204702561094,0.24671752086545887,0.21515604973250535,0.23288078975348164,-0.054580467797799445,0.10568916261810718,0.21289291119608328,0.5354399288689324,-0.021290985256541637,0.2971419328107858,0.5351500627058692,0.2964135306389004,-0.014122553520387264,0.9999999999999999,0.16360954758615948,0.23006309399926317,0.10993995709777146,0.07012305139903267,0.06489130939714917,0.20249308292138057,0.22751232551461925,0.3103683752737832,0.06250305240348805,0.1136991026161294,0.22556331115212894,0.20958414699914255,0.3669016044857093,0.3643245453348899,0.049632603235589275,0.09281397597838101,-0.00011812713075127321,-0.06443305844420859,0.138902212451729,0.10220756115506338
P67,0.30766362670981984,0.36308202499886627,0.23372931194138755,0.37220282173141594,0.4138628737899675,0.3213200868595358,0.35005246424504516,0.30793359121735037,0.1289294324266924,0.3902960008811416,0.30149541408790526,0.1751040735750686,0.21618250055982619,0.14936453032700336,0.3576732818976277,0.3796542735166183,0.44017294026045806,0.21201210665026338,0.40791289892174365,0.3864897990055828,0.00517105939276268,0.031533886214178256,0.17481120059008487,0.3985982117577454,0.3374803714597976,0.15794674038406706,0.3629970356460032,0.31734137629326536,0.3376721914518385,0.14840635923948325,0.4714304576265853,0.25877777519698514,0.29657072566297554,0.14882552453780198,0.36937309608775193,0.24716517392003706,0.2734023564023917,0.23096439686360348,0.03678874545576188,0.137612621796475,0.42321137998826425,0.23644138686432933,0.5693249027326214,0.35622027398434974,0.20174908225223598,0.32000722537791193,0.4384940741831557,0.43005645207656135,-0.027867258204117052,0.12514818037496053,0.24886085229649801,0.2858124001033313,0.24761348916460135,0.2757409596162667,0.28238641575331713,0.31195373237483337,0.22589880392565492,0.2529251682988931,0.2726927903794616,0.2366679416373596,0.20624564800463724,0.20652454440394907,0.3130218287953452,0.4194403136481412,0.019643308404906485,0.16360954758615948,1.0,0.18535721785319778,0.24702329175889662,0.23800459457614737,-0.018002919230792884,0.10826499547078745,0.2864128541722727,0.1215717276861721,0.3512216527796834,0.3379006959709352,0.31421873566160746,0.11782326476871584,0.33661232696554505,0.26444479185796305,0.016454447199964767,0.04831651667296629,0.20546850090854496,0.042275168773350774,0.17673191576631822,0.2371912018676015
P68,0.3231529001459384,0.4239843534006321,0.396877416235756,0.3563683086009419,0.14568636132989618,0.28034565033091546,0.40760812583915834,0.4921733219208781,0.42136698138115153,0.3996972093142397,0.2181546025538324,0.3806291800617371,0.3173250126205337,0.2502884954220255,0.2765194795949109,0.3076135559855364,0.40370510298023604,0.3219483723142679,0.4104349333273462,0.4265973317298502,0.13132811952854562,0.2353420838999866,0.13692199428066096,0.3801187279149677,0.4100962197463437,0.17435693649281986,0.1951830318262145,0.6416336809198552,0.32492928057580217,0.10311828308852876,0.24643016624207736,0.5492066822582248,0.5590056549528775,0.13761740065824737,0.36689656813429194,0.24090391451811843,0.4542937675115694,0.5965013754136047,0.2998868673421816,0.24442629517378847,0.3546140266544806,0.15853650467522964,0.2910825062146336,0.542250554194924,0.33721122374976853,0.4605085073786338,0.22725053647769508,0.18618419946624976,0.4344720205142777,0.3690578180667401,0.504074472980523,0.4059163481424599,0.38176668658972096,0.4303504678121561,0.5823346012661526,0.3580608055103592,0.43281532192463995,0.5208019931980716,0.5416307571525564,0.20517560885038386,0.5316124904394042,0.39963792834742956,0.5708579233698616,0.4009455522948894,0.04247823878101758,0.23006309399926317,0.18535721785319778,1.0,0.4988961566047007,0.3000301900101103,0.27026468890632716,0.33559240065175167,0.48642965143229283,0.0910883512145864,0.360767204793763,0.5674382119749888,0.2624743482247204,0.013956084739497282,0.2664132221787383,0.49555059014432723,-0.0974377515566077,-0.04641879829543642,0.31481980639679624,0.004419918104626538,0.0493994696061593,0.30630041610950715
P69,0.3501648651889582,0.39369727234873536,0.4199259425439202,0.31936215267402057,0.18002237780559197,0.17288855663976233,0.4758806851117478,0.45381812945301603,0.313823299586538,0.46941527849498116,0.25777282826772213,0.3480020284120879,0.19253038802976158,0.29814088638341146,0.4086050824127798,0.4127455552805919,0.3113240004943478,0.16477013648992928,0.48339298950365756,0.46731328056286503,0.044559247030501785,0.2216479918791354,0.4061712744758498,0.29666696682098054,0.38874332547041796,0.33189722166313307,0.17153765427618592,0.45663011311841767,0.4387608596577568,0.3254525774012219,0.1352145507760261,0.5523875812895265,0.45106524074164006,0.2114051769138538,0.2724703657504499,0.09224749547475601,0.20135395659326116,0.39960989237241834,0.16046792172764868,0.1145813414753139,0.14090062974856152,0.1375660623678098,0.34866314831840084,0.49528758627470676,0.28700362856753797,0.5147898510087197,0.5215559060686492,0.20296243790128168,0.30822720053401775,0.35301716176035075,0.28572873515679154,0.38667501362336004,0.24127728303465432,0.4165086346760212,0.2487089638584389,0.21584390757166302,0.49278024402488557,0.5839595435226669,0.46086247664312946,0.23585084803497822,0.4869315417053607,0.23597165859837085,0.41578808277770346,0.36943593157106175,0.09728844989643706,0.10993995709777146,0.24702329175889662,0.4988961566047007,1.0,0.5169829732294886,0.22305771462577725,0.13081128771655096,0.593557781291925,0.06433767260385086,0.2107775557254297,0.29904809480105693,0.24217476010604183,0.04324119264019108,0.16357500159277724,0.2331651536669938,-0.11892050040419219,0.06680185994019489,0.3303565934076939,-0.005920162167303161,-0.020509301749667065,0.1536305999444575
P70,0.33442711889664056,0.47178565184335414,0.3385624134532005,0.22403712620018867,0.4198806283394631,-0.008054485103293275,0.36597124506905,0.264646046018801,0.3318331606388402,0.4819435459022204,0.19049009810584702,0.37314252813713833,0.24823124740303162,0.10926042448365918,0.20656438218301082,0.14248868965159026,0.41214276862457494,0.08171072732768703,0.25318334953323113,0.4087442016713089,0.24947064268273364,0.1314917024508622,0.2398587813862287,0.29431976843245056,0.2725496033776391,0.3936965771056034,0.38139860438991463,0.3122811311435322,0.2868917078209466,0.19772038077642293,0.2385304152080976,0.4816351888242598,0.38881934750961894,0.29632199648840846,0.32325710179716194,-0.07062893092559493,0.361730394777692,0.33254417807567876,0.18507395405332566,0.08406203099940981,0.26825176184497906,0.10199311084796765,0.37980025244922844,0.4410338278251561,0.3165373134394863,0.5987172466939724,0.45683054264761364,0.1726831336736898,0.22797452366492393,0.27948381397738936,0.11905431806268699,0.4587698939094742,0.03592219992513973,0.2996680566851779,0.2723384581382701,0.08375628854941791,0.3975304652882821,0.39568151752198916,0.33187540312799146,0.3589604740641092,0.37215525949800377,0.36658344072940435,0.33185613489067806,0.3498991904686642,0.04495439203820046,0.07012305139903267,0.23800459457614737,0.3000301900101103,0.5169829732294886,0.9999999999999998,0.13690407318731213,0.17686708045642688,0.39700784897134567,0.08116896300027816,0.2439175603839071,0.34664970707710663,0.3681533933892911,0.23723338045125186,0.24382654097046633,0.26930481517448274,-0.0722026419348865,0.27495932488052083,0.34055618114918995,0.23331819967064676,-0.051691647315174796,0.24666842441273656
P71,-0.04609383093214553,0.22174654896286006,0.30804535975112646,0.25459371996324126,-0.0368339064340048,0.07091126220652723,0.2860005419840479,0.42650048779132316,0.35615014230810454,0.35239271762375296,0.09163019812755159,0.06968761366293037,0.08308750926919846,0.3338941320942911,-0.03371591757110495,-0.06740270680745453,0.15150443729362872,0.07125468502136836,0.29294455880367637,0.2139371920897789,0.3978457193880885,0.21022281580585936,0.2103976298114522,0.28161906036684436,0.17604492322933768,0.20429378649239227,0.12877336600959124,0.2236377302206877,0.07044919570533166,0.07010918047530272,0.13212181194348965,0.28418765475876545,0.3687198553244092,0.16905797110488954,0.20871674946356786,-0.13500046445168273,0.17865385691095287,0.42870490417168194,0.31609962615674997,0.04422569380271312,0.15729440866270628,0.06443412505462963,0.20310680576114448,0.2699900645983777,0.1574490209519189,-0.0017199861870863776,0.33604813644306347,0.1530940858533779,0.21690829305802767,0.33828218550370825,0.36990907067559853,0.19008964562272615,0.3077325897999478,0.31682829762006015,0.20904413587715864,0.18718992383105568,0.15874269553947676,0.22269621978890192,0.45199506808722734,-0.054625977268297904,0.31673360830621705,0.1373305240009761,0.08537499091366786,0.2513646975599309,-0.1754090445455659,0.06489130939714917,-0.018002919230792884,0.27026468890632716,0.22305771462577725,0.13690407318731213,1.0,0.068909390353125,0.4996425860585646,0.15610317377770835,-0.05581362336820655,0.17933101325063835,-0.13269065919454984,-0.07352097590325471,0.05209892902794768,0.1741067786096099,0.014396658154773213,0.2005761511762961,0.25158567156440514,0.090479083468002,-0.07028995978414293,0.23168552143566387
P72,0.06509616829764835,0.23103378780750394,0.19056034201955502,0.13423610368123862,0.1372023669090079,0.2340430202018785,0.20113086980915365,0.14470141662878078,0.16854032052206583,0.254212356826546,0.22445711795931336,0.09571575035628868,0.20761667756357471,-0.01396598885076021,0.15788628922338777,0.3506873814985131,0.21459803420192963,0.08544797533769817,0.022915893876890723,0.36548838144912954,0.16540690662535193,0.15658922836842457,0.1877401829540773,0.21710948736719982,0.38165005592145296,0.26937975378132495,0.13780648772202583,0.233822098173578,0.19466057579987964,0.08921940662603749,0.2433797545462057,0.21061471083040387,0.26561187886024806,0.20726807894842847,0.1938181795185048,-0.025860246240452554,0.23639139483235028,0.41080445136887156,0.11920756462756925,0.26866043583775157,0.37538775863223667,0.1099104000893689,0.12566728356903314,0.32104993241563806,0.05210242081183515,0.4368525700064228,0.0012054422245032512,0.10470402795465492,0.43034292216318404,0.21868336382498588,0.100736615118568,0.4540264859791491,-0.03964566758918332,0.14141481010805118,0.3005801323468452,0.06956184653664961,0.33518556846843606,0.2929862906514582,0.1251532454438044,0.12262505455770167,0.22932829665034712,0.29227223006547687,0.2384902418927369,0.383575051886578,0.19408489394432063,0.20249308292138057,0.10826499547078745,0.33559240065175167,0.13081128771655096,0.17686708045642688,0.068909390353125,0.9999999999999998,0.32136084411821303,0.1550128692626293,0.21700344247153203,0.28220339124941224,0.21451163538628681,0.266866664549985,0.08307713793997515,0.3311463871572456,0.08020050909141141,0.03757997196398806,0.25564600174476765,0.014150166357521131,0.026936909021057377,0.23368328141793854
P73,0.192608632813239,0.34356781646100515,0.47950155843677217,0.30859668166582455,0.2866971689360758,0.1417378331683113,0.5936056803620591,0.3713183106277446,0.48684067335325776,0.7613752369497849,0.33951244457300517,0.2080626695327861,0.28499710388253774,0.35711013721051654,0.31994183000972554,0.23614115894422288,0.19540691635736976,0.014421842294713648,0.37040890405929416,0.5175678557434367,0.12628459754072605,0.19717151422175022,0.19361893162962066,0.3187280237885649,0.5510989302324475,0.5380949323776374,0.3095076020345036,0.5250044082993328,0.2899986398077462,0.22567395066387785,0.3093664410031906,0.39288368977463795,0.3526447040279129,0.23237970989153697,0.5650819809277231,-0.07738660768730936,0.23333233197548758,0.5549195524083904,0.2576593079988197,0.1709677880708137,0.22990016614314412,0.15197254686246042,0.4894395523274024,0.5224614922324384,0.18913492053286324,0.3312272202397425,0.44839846792156285,0.42286084634360627,0.3523793264508929,0.6439761421274467,0.3729974240857735,0.3783737324520445,0.3486161493605064,0.23800424330187955,0.43397444399249285,0.31786423538242714,0.47987280743185945,0.4813603027305739,0.501364129370468,0.22815777852505975,0.4810742643032183,0.38079686563058646,0.3058987581269866,0.5306044350404356,-0.07707029298689556,0.22751232551461925,0.2864128541722727,0.48642965143229283,0.593557781291925,0.39700784897134567,0.4996425860585646,0.32136084411821303,1.0,0.04975425288390572,0.2091025185066384,0.3397666214694438,0.21865311122233638,0.08547140325669866,0.13391755727480142,0.18299482562816477,-0.1343647365294882,0.16023084980771193,0.19228138919500926,0.19829874614319712,-0.012258545660233048,0.05995911239926185
P74,0.17349799270679328,-0.10687508509060936,0.19122113836072477,0.20251057066523553,0.19488529145077113,0.17684329705196852,0.17475336045068027,-0.10240848466364941,0.07544088759865347,0.05940109987952282,0.09142420191796781,0.14978278409051088,0.19234229039298995,0.23808335177248505,-0.2854369315556493,0.20289091603592135,0.14714096556370101,0.2977469806457862,0.22001067208844877,0.007106685884651021,0.19651261273548035,0.37202139224447955,0.08647814152694955,0.1849482621230912,-0.08866878008917713,0.07474821430078867,-0.12785671735346812,0.10687538068454214,0.22506020444129154,0.19078120590786202,0.05155667600204717,0.20715168474752232,0.30230311268796134,0.21328704690716369,0.07094440505431694,-0.02433419836790625,-0.06091078096664868,0.2918556578929472,0.28112547964895496,0.09445853688568745,-0.05486589361791658,0.01671322939209982,0.15472763305152443,0.05228677791490557,-0.12088649416596946,0.1688886993532441,0.15911296748105955,0.11657435428271679,0.3749998503976264,0.37484287577629943,0.219263019541587,0.18238931089468552,-0.019614777895676328,0.10545403557854804,0.01865505004656357,0.017492505552520125,-0.1474330712128833,0.2059873248845667,0.11502395977259627,0.36788115691958884,0.15881801890032096,0.1734483201111296,0.22442719466130245,0.10140352388949504,0.0205979335534085,0.3103683752737832,0.1215717276861721,0.0910883512145864,0.06433767260385086,0.08116896300027816,0.15610317377770835,0.1550128692626293,0.04975425288390572,0.9999999999999998,0.06217228097391592,0.13347756112620035,0.029637243807939046,0.13000347502756843,-0.027667652354356503,0.017798421699162275,0.11629089928508893,0.06158850000587771,-0.008713699402198365,-0.2253076931746807,0.38408871530580024,0.24403824071699737
P75,0.5028574495165458,0.45145055264080197,0.45439677767533393,0.2560503402285663,0.19915471108869817,0.20181430011507165,0.055830095967957606,0.4816566975025504,0.018543837443190412,0.19673857572770845,0.20614677852815982,0.3214838474231945,0.2835207889521784,0.19353570186324567,0.2089432894267711,0.38436068251305294,0.2729587097262143,0.3101990612243945,0.20088338424062394,0.4213841937734395,-0.038871216874716064,0.22665726434899508,0.25098648598375045,0.27267346081186067,0.36491960062748974,0.33539761011177155,0.23066036163911782,0.22833126533846754,0.20808662636460398,0.41499602612423026,0.26277225334400045,0.26975724609932566,0.3460573850143205,0.4811324660847963,0.1425848384195658,0.35145616213271963,0.42973110394990305,0.18669079114459486,0.00983213476944538,0.19003749527187816,0.38311641443784344,0.29676307425068305,0.216115230468401,0.34514576084810655,0.18317082004710517,0.38753813811363874,0.16276194925161,0.354081665482022,0.24529411961220163,0.10587364175000019,0.03167377364932692,0.35139894330890975,0.18448268248582175,0.2258076173792408,0.07907416115548806,0.30203635040850957,0.32248241827383206,0.26373289679602485,0.2819037945119691,0.18505533190228507,0.29919884851969203,0.20902035905174893,0.2624492893302427,0.288009193689929,0.06424687070165896,0.06250305240348805,0.3512216527796834,0.360767204793763,0.2107775557254297,0.2439175603839071,-0.05581362336820655,0.21700344247153203,0.2091025185066384,0.06217228097391592,1.0,0.3544997974304365,0.4354588777712384,0.28776962934217387,0.2823212108457667,0.20607951895061202,-0.06693626385938377,0.06302876858597856,0.47601838248862066,0.2917959655364117,0.17972835800622075,0.35527381493573257
P76,0.28283936312168434,0.2827694006491119,0.3733502011177528,0.401321629131965,0.2946173632761338,0.39614176473689533,0.3096358349771902,0.4752078537767821,0.4143487945040715,0.37596153193929027,0.13279559248087508,0.29809602976314564,0.24317306522637458,0.2399038158987629,0.27635823931349446,0.41215396276764854,0.5794219042695055,0.41246462654444244,0.5114597449259053,0.36765928993974273,0.08904195557575807,0.4016133649436424,0.2095332800809379,0.44009966870829204,0.40580944167585803,0.47332970600505014,0.4658691266900452,0.5008470782400036,0.48122022594232794,0.21630146465801417,0.3991389894033471,0.5948284308023105,0.41238070230988216,0.1582806787235198,0.38585938673350473,0.3731433644007743,0.3649244157064535,0.4013059025393494,0.31333985384411195,0.1802865813136086,0.45303138066128046,0.1657846479938251,0.4585910220672091,0.473890157852107,0.24502435644518447,0.45703692795274037,0.1241735088344923,0.4951100574444293,0.15015501678260182,0.3309092429945973,0.4306821709345268,0.5211750071318485,0.45858072271837585,0.4103265884102766,0.44304139126208014,0.16694283475286018,0.41459814909799614,0.36873372410018806,0.34323685603528226,0.3431409850114089,0.34976454582965905,0.5253922898336936,0.5006292613571244,0.4355178241711387,0.20334235193157,0.1136991026161294,0.3379006959709352,0.5674382119749888,0.29904809480105693,0.34664970707710663,0.17933101325063835,0.28220339124941224,0.3397666214694438,0.13347756112620035,0.3544997974304365,1.0,0.3143751511714703,0.08432663736678403,0.5003339111156707,0.4143669744503751,0.08393512439828607,0.09303511224483683,0.32516987204351167,0.19866673671152382,0.2292028080565543,0.23703016790004922
P77,0.39274374501791454,0.3593305523753685,0.28889577279616857,0.38036941318846174,0.2353627730363078,0.024649487233609504,0.2851542610432631,0.3749870568347102,0.1904379020560977,0.19073095301860285,0.23558559091558984,0.3603681733576009,0.30722285903589075,0.14824590098212906,0.24225873611845863,0.26197607934845735,0.28940931008648985,0.2484947112712573,0.2596597450561476,0.3155963840506427,0.12937068910093308,0.07945853834807765,0.16026231261640866,0.3158421499023566,0.35489442769872365,0.16705207616184814,0.42106397212348057,0.3513411750894236,0.21456955188259347,0.2818189843478134,0.3866877036359042,0.25794077928614073,0.3056496558871092,0.3895756972634096,0.30930124282502863,0.03298810909854591,0.32806954376385883,0.03114432088269405,-0.08164508706625592,0.3289147980666209,0.27470204850013824,0.29246309033922124,0.24324196447024066,0.3638186383688797,0.09971118399421999,0.3945444302166145,0.12297216989196014,0.24965779625825987,0.16844674211862176,0.17790000010039378,0.02026646503630004,0.3606624414696915,0.2184502455672002,0.23122156014436115,0.32776158345453443,0.22286837877190122,0.3373803505844431,0.21755289793023205,0.3346519497034448,0.255074995907276,0.1800031367272145,0.2595299074838704,0.1621774722846164,0.3535428250361969,0.18874404456762733,0.22556331115212894,0.31421873566160746,0.2624743482247204,0.24217476010604183,0.3681533933892911,-0.13269065919454984,0.21451163538628681,0.21865311122233638,0.029637243807939046,0.4354588777712384,0.3143751511714703,0.9999999999999998,0.33015457864125736,0.3039953381697734,0.1611719345150016,-0.23641585157618933,-0.04495765508121899,0.28603605551412625,0.15160739536711965,0.07696900818883803,0.17265162378022944
P78,0.08251812181897347,0.2744123715177605,0.22706616839165714,0.11608324588564832,0.1944958481201606,-0.023972452144338206,0.04488176483783272,0.04565846398759322,0.029100972525839968,0.09190127698266817,0.14560157993109107,0.1797650156510841,0.4559456940832167,-0.04949914194143714,0.11576509174483693,0.25050654322023114,0.06898075121551304,0.01285159725290457,0.13273942682249312,0.3460176762979698,-0.17013528788112858,0.15460136682020573,-0.034460073675508275,-0.04658271724503798,0.05743289823042677,0.11598708690277673,0.12435350893413609,0.014694581538310854,0.031860318257233095,0.13575069149302915,0.11112567518321005,-0.038526878949708805,0.13846600924407865,0.30675675099267835,0.056649140572657776,0.17636323796369524,0.1069050267172576,-0.024331810052367557,-0.07935454745575875,0.02495044069262523,0.22412663656272916,0.0751920712105586,0.2243504735809865,0.09348531105941521,0.06292574118337206,0.3055390641705626,0.11362672949659201,0.1346610817732544,0.0877356268099495,-0.052239720316914845,-0.012046489669403785,0.1697191651611518,-0.029645143387299285,0.04711810890535803,0.0520709726580246,0.059943250819653376,0.18063726765887791,0.0822048676552649,0.01981481125278288,0.24525885893380076,0.11688422647915425,0.1709548623482044,0.031117036729374447,0.32292089745987224,0.022136525460807892,0.20958414699914255,0.11782326476871584,0.013956084739497282,0.04324119264019108,0.23723338045125186,-0.07352097590325471,0.266866664549985,0.08547140325669866,0.13000347502756843,0.28776962934217387,0.08432663736678403,0.33015457864125736,0.9999999999999999,0.08151361799712856,0.16951878934061806,0.08410569989383859,0.1433524964470072,0.17320205891772322,0.10410654754398248,0.15675961938598948,0.19691121011469997
